7.910752000411732845e-07,7.325701145084095867e-02
7.912033989968992100e-07,5.705266344708761345e-02
7.921862576574645679e-07,1.038680732125023126e-01
7.923429452700182768e-07,8.406275898569262606e-02
7.924521517878589075e-07,1.272753032842623977e-01
8.061440559268177696e-07,1.685081781246398624e-01
8.066869839829048078e-07,1.525124547462729518e-01
8.182676229834774984e-07,2.281583852216003683e-01
8.265649442846256743e-07,2.056694395215951932e-01
8.560482350846569154e-07,1.850376123828924302e-01
8.635360986831328617e-07,1.508316239934222869e-01
8.746686888081382417e-07,2.053615030400637032e-01
8.835778687616147271e-07,1.832830529861709523e-01
8.927262886854987965e-07,2.242639858332158564e-01
8.966992692856336160e-07,2.067173472819177904e-01
9.270736377901492458e-07,2.273971683111567221e-01
9.487009033663110563e-07,2.353778178426215173e-01
9.729895182162205433e-07,2.563920685709668024e-01
9.926063324970183146e-07,2.570335381605435843e-01
1.008674798240628540e-06,2.785644016984973326e-01
1.039293305901233430e-06,2.854899078441154314e-01
1.062672827362721753e-06,2.951632991001904016e-01
1.086913714462880327e-06,3.099925699355429720e-01
1.113472172295122870e-06,3.251073193112651305e-01
1.129305887960804297e-06,3.396572903149367995e-01
1.156982213400763324e-06,3.478690161517065116e-01
1.186636315280793874e-06,3.626629166546854188e-01
1.216298186794504718e-06,3.764747354604675578e-01
1.245945813979802042e-06,3.920870373777775586e-01
1.275619987413506757e-06,4.043438934963306530e-01
1.305299340602998265e-06,4.159460284834189392e-01
1.334948910196715450e-06,4.313128099764299006e-01
1.364646392531461474e-06,4.406234210033913579e-01
1.394309558984118964e-06,4.542715595263071560e-01
1.423993444459924472e-06,4.653008135233637210e-01
1.453670855240996118e-06,4.771484689347513242e-01
1.483381934434682658e-06,4.847404369916178957e-01
1.513067762318908027e-06,4.955241705643751993e-01
1.542771071878914272e-06,5.040982203184389832e-01
1.572484740950494314e-06,5.113628278095730950e-01
1.602180928346293693e-06,5.208371191194007821e-01
1.631874525864199146e-06,5.306387709949609288e-01
1.661496901740035087e-06,5.494428384281618838e-01
1.691137406761125120e-06,5.659553819012359543e-01
1.720838126443237863e-06,5.748567922210321424e-01
1.750518127102203011e-06,5.863770870666873414e-01
1.780246687971670427e-06,5.917593713048602266e-01
1.809921508874848571e-06,6.039343872819802339e-01
1.839599567125393645e-06,6.157002025519348054e-01
1.869245899371744112e-06,6.314761847521109805e-01
1.896222211392049777e-06,6.426452346025720574e-01
1.920404332929530894e-06,6.649024725603761565e-01
1.943238387052943689e-06,6.865066871955568528e-01
1.967414573453585963e-06,7.095141264498309175e-01
1.990263493681652994e-06,7.292392654567104726e-01
2.014477187063930536e-06,7.475058222322530366e-01
2.037332859473648371e-06,7.663774854784730639e-01
2.055346395456293569e-06,7.891218794680356918e-01
2.080457563746998075e-06,8.045245739345022740e-01
2.105485866222405628e-06,8.264523300932518080e-01
2.121378848468809930e-06,8.335110052936010039e-01
2.149053573220348350e-06,8.419250581466912742e-01
2.178766738704559934e-06,8.492533190811623056e-01
2.208483645123507119e-06,8.561087258651309817e-01
2.236900886068571721e-06,8.561931040868997478e-01
2.266173337067529018e-06,8.764654898424040219e-01
2.273215376927194006e-06,8.843575600001742920e-01
2.302998001497687407e-06,8.829061924286836227e-01
2.332853466383933891e-06,8.722478089459693162e-01
2.362656023764642987e-06,8.682769341632168292e-01
2.391007663719304204e-06,8.481451534951857107e-01
2.406182621589673734e-06,8.400747918267669201e-01
2.416908600885406463e-06,8.099387784177121130e-01
2.426559133385884570e-06,7.960051188064326544e-01
2.428304063616597767e-06,7.807044309972627216e-01
2.447746147468851037e-06,8.156495942164078139e-01
2.466727249242805898e-06,7.989029849789744953e-01
2.492751577903793982e-06,7.688566950118962406e-01
2.495597558196989915e-06,7.482983647119249015e-01
2.513847730437332533e-06,7.285059600303073202e-01
2.517749899459397114e-06,6.955484170996202309e-01
2.520291562459400097e-06,6.707667042980997030e-01
2.530977182824626826e-06,8.025267421274933088e-01
2.533465192187603732e-06,8.301398475689570899e-01
2.533806106447644748e-06,8.554677828840594467e-01
2.534265994765010639e-06,7.777894716306241740e-01
2.534965594780543613e-06,8.115377042821824149e-01
2.538100771464462722e-06,7.231391114643792584e-01
2.539311641124854525e-06,7.509081448208817511e-01
2.565821777693662144e-06,7.028966862796391935e-01
2.569013100772079818e-06,7.841515584734480848e-01
2.573477510702497316e-06,6.759801284976194591e-01
2.574761658491334101e-06,6.484295254426509780e-01
2.580197187844127144e-06,7.388729082534968295e-01
2.580824192657350094e-06,7.573616395540422319e-01
2.581887430028251237e-06,7.207105755640378364e-01
2.598256838897927867e-06,8.508154375050893670e-01
2.598414581645919618e-06,8.308767541589073824e-01
2.599926854512538033e-06,8.107742082791925542e-01
2.602152207092487319e-06,7.005383866344929711e-01
2.605327489885499195e-06,7.878933400573968626e-01
2.610358451021048533e-06,7.465778689830293580e-01
2.610515138633602559e-06,7.267725547562196020e-01
2.610839434510494644e-06,7.656043033321620062e-01
2.615919278563554382e-06,6.708679973001545616e-01
2.616861580455718822e-06,6.372854103610197107e-01
2.616928477926662676e-06,5.921762676491949540e-01
2.617746509358438073e-06,6.109547692877619340e-01
2.618883206765873948e-06,5.699054636643298144e-01
2.619719348843775231e-06,7.036853472628270545e-01
2.631731387504886029e-06,4.804470114163638117e-01
2.634713087202655691e-06,4.999588472577549680e-01
2.635150704625596189e-06,5.206656692028543976e-01
2.636330609829221574e-06,5.425743959254629711e-01
2.655044393039940552e-06,4.720561862736979419e-01
2.660173241539502582e-06,4.366944035804979918e-01
2.663500479251536742e-06,5.007696660851423953e-01
2.667115825463277437e-06,5.528635491498339327e-01
2.667556551767420031e-06,6.437689538441201398e-01
2.667713239379974057e-06,6.239636396173104949e-01
2.667866365910424227e-06,6.046084461683829403e-01
2.668031362714552931e-06,5.837528501265151215e-01
2.669119570054013216e-06,6.600143729948004800e-01
2.669841579450497432e-06,5.259901991640032470e-01
2.690334589504093766e-06,1.593074063805575147e-01
2.691665077608095379e-06,2.191987026492017709e-01
2.691821765220648982e-06,1.993933884223920983e-01
2.691978452833203008e-06,1.795880741955825366e-01
2.692641763726348373e-06,2.781975713936691297e-01
2.692798451338901976e-06,2.583922571668594292e-01
2.692937570946411721e-06,4.574692817613530416e-01
2.692955138951455579e-06,2.385869429400498953e-01
2.693564321396627404e-06,3.782480248541145174e-01
2.693721009009181430e-06,3.584427106273049835e-01
2.693877696621735033e-06,3.386373964004952830e-01
2.694034384234288637e-06,3.188320821736857491e-01
2.694776600073920825e-06,4.064313350784536372e-01
2.695424902008035351e-06,2.978290234176657059e-01
2.695573563054578565e-06,4.853827842620363486e-01
2.696262672009183567e-06,4.362902445022983633e-01
2.696528031977262646e-06,6.065125561540838511e-02
2.696800949352916816e-06,8.317074748634567527e-02
2.697293961386357141e-06,8.190815006102306617e-01
2.697450648998910321e-06,7.992761863834211278e-01
2.697546798215704712e-06,1.029279475371792790e-01
2.697607336611464347e-06,7.794708721566113718e-01
2.697764024224018374e-06,7.596655579298018379e-01
2.697920711836572401e-06,7.398602437029921930e-01
2.697956322657607156e-06,5.116405808074517975e-02
2.698077399449126004e-06,7.200549294761826591e-01
2.698234087061680030e-06,7.002496152493731252e-01
2.698390774674234057e-06,6.804443010225633692e-01
2.698678251120406664e-06,1.309610448436981656e-01
2.699905421595587670e-06,6.600416746242605548e-01
2.700062109208141697e-06,6.402363603974510209e-01
2.700218796820695723e-06,6.204310461706413760e-01
2.700375484433249326e-06,6.006257319438317310e-01
2.700532172045803353e-06,5.808204177170221971e-01
2.700688859658356956e-06,5.610151034902125522e-01
2.700845547270910982e-06,5.412097892634029073e-01
2.701002234883464585e-06,5.214044750365933734e-01
2.707621099486498573e-06,3.689749670566081496e-01
2.707806275755880065e-06,3.455686866067421148e-01
2.708062673667331916e-06,3.131599905992355493e-01
2.708319071578783767e-06,2.807512945917288727e-01
2.708475759191337793e-06,2.609459803649192833e-01
2.708632446803891396e-06,2.411406661381096106e-01
2.708789134416444999e-06,2.213353519113000767e-01
2.708945822028999026e-06,2.015300376844904040e-01
2.709102509641553052e-06,1.817247234576808423e-01
2.709259197254107079e-06,1.619194092308713084e-01
